,Total_Population2020,white_2020,black_2020,native_2020,asian_pi_2020,hisp_2020,pct_white_2020,pct_black_2020,pct_native_2020,pct_asian_pi_2020,pct_hispanic_2020,pov_idx,haz_idx,tcost_idx,pct_poor_ns,pct_nonwhite,hh_pct_white_lt30ami,hh_pct_black_lt30ami,hh_pct_hisp_lt30ami,hh_pct_ai_pi_lt30ami,stusab,state,state_name,county,county_name,tract
26773,3025,2810,11,5,2,68,92.892561983,0.3636363636,0.1652892562,0.0661157025,2.2479338843,66.0,57.0,,6.39,4.9156272927,100.0,0.0,0.0,0.0,IL,17,Illinois,55,Franklin County,40100
26774,2979,2807,2,4,8,30,94.22625042,0.067136623,0.1342732461,0.2685464921,1.0070493454,49.0,62.0,,9.83,3.8665419395,87.5,0.0,0.0,0.0,IL,17,Illinois,55,Franklin County,40200
26775,3046,2878,12,9,1,26,94.484569928,0.3939592909,0.2954694682,0.0328299409,0.8535784636,11.0,46.0,,26.1,3.0172413793,100.0,0.0,0.0,0.0,IL,17,Illinois,55,Franklin County,40300
26776,3636,3400,11,6,6,51,93.509350935,0.302530253,0.1650165017,0.1650165017,1.402640264,25.0,38.0,,17.07,5.3044159916,95.56,4.44,0.0,0.0,IL,17,Illinois,55,Franklin County,40400
26777,3053,2913,15,4,16,41,95.414346544,0.4913200131,0.1310186702,0.5240746806,1.3429413691,27.0,39.0,,16.09,2.0991785823,100.0,0.0,0.0,0.0,IL,17,Illinois,55,Franklin County,40500
26778,2640,2392,19,9,20,75,90.606060606,0.7196969697,0.3409090909,0.7575757576,2.8409090909,23.0,38.0,,18.13,6.1446629213,100.0,0.0,0.0,0.0,IL,17,Illinois,55,Franklin County,40600
26779,4370,3971,11,17,20,122,90.869565217,0.2517162471,0.3890160183,0.4576659039,2.7917620137,27.0,40.0,,16.48,8.492413118,100.0,0.0,0.0,0.0,IL,17,Illinois,55,Franklin County,40700
26780,3259,3098,17,10,3,29,95.059834305,0.5216324026,0.3068425898,0.0920527769,0.8898435103,39.0,49.0,,12.4,2.6176552492,100.0,0.0,0.0,0.0,IL,17,Illinois,55,Franklin County,40800
26781,2313,2133,9,8,11,37,92.217898833,0.3891050584,0.345871163,0.4755728491,1.5996541288,7.0,39.0,,29.91,2.4277456647,100.0,0.0,0.0,0.0,IL,17,Illinois,55,Franklin County,40900
26782,2541,2320,25,6,24,44,91.302636757,0.9838646202,0.2361275089,0.9445100354,1.7316017316,5.0,39.0,,34.62,7.1117561684,93.9,2.44,0.0,2.44,IL,17,Illinois,55,Franklin County,41000
26783,3298,3025,12,9,9,83,91.722255913,0.363856883,0.2728926622,0.2728926622,2.5166767738,10.0,39.0,,26.94,0.4804612428,100.0,0.0,0.0,0.0,IL,17,Illinois,55,Franklin County,41100
26784,3644,3463,18,5,3,36,95.032930845,0.4939626784,0.1372118551,0.0823271131,0.9879253568,33.0,66.0,,14.23,5.2109181141,92.45,0.0,5.66,0.0,IL,17,Illinois,55,Franklin County,41200
26785,2658,2501,5,6,2,53,94.093303236,0.1881113619,0.2257336343,0.0752445448,1.9939804364,59.0,62.0,,7.74,6.1855670103,86.96,0.0,13.04,0.0,IL,17,Illinois,57,Fulton County,952800
26786,3028,2910,3,6,10,29,96.103038309,0.0990752972,0.1981505945,0.3302509908,0.9577278732,52.0,66.0,,9.1,1.0688042752,100.0,0.0,0.0,0.0,IL,17,Illinois,57,Fulton County,952900
26787,2120,2030,9,4,0,30,95.754716981,0.4245283019,0.1886792453,0.0,1.4150943396,49.0,56.0,,9.66,2.8522039758,100.0,0.0,0.0,0.0,IL,17,Illinois,57,Fulton County,953000
26788,2301,2194,3,6,6,29,95.349847892,0.1303780965,0.260756193,0.260756193,1.2603215993,39.0,57.0,,12.2,2.9603998462,96.3,0.0,2.96,0.0,IL,17,Illinois,57,Fulton County,953100
26789,2570,2462,7,3,1,15,95.79766537,0.2723735409,0.1167315175,0.0389105058,0.5836575875,31.0,62.0,,14.94,7.2172619048,100.0,0.0,0.0,0.0,IL,17,Illinois,57,Fulton County,953200
26790,3278,3081,34,1,12,57,93.99023795,1.0372178157,0.0305064063,0.3660768761,1.7388651617,52.0,66.0,,9.03,3.3823529412,95.83,0.0,3.33,0.0,IL,17,Illinois,57,Fulton County,953300
26791,1724,1569,49,7,4,37,91.009280742,2.8422273782,0.4060324826,0.2320185615,2.1461716937,28.0,62.0,,15.92,6.5895953757,100.0,0.0,0.0,0.0,IL,17,Illinois,57,Fulton County,953400
26792,4273,2864,931,6,12,354,67.02550901,21.787970981,0.1404165692,0.2808331383,8.2845775802,12.0,67.0,,25.24,36.427015251,60.59,11.15,0.0,0.0,IL,17,Illinois,57,Fulton County,953500
26793,4409,4080,38,10,23,53,92.537990474,0.8618734407,0.2268088002,0.5216602404,1.202086641,18.0,62.0,,20.6,4.7930792612,100.0,0.0,0.0,0.0,IL,17,Illinois,57,Fulton County,953600
26794,2320,2212,14,6,3,16,95.344827586,0.6034482759,0.2586206897,0.1293103448,0.6896551724,49.0,57.0,,9.81,3.2569360676,96.43,0.0,2.86,0.0,IL,17,Illinois,57,Fulton County,953700
26795,2454,2331,7,3,2,24,94.987775061,0.2852485738,0.1222493888,0.0814995925,0.97799511,25.0,62.0,,17.22,5.1542366263,100.0,0.0,0.0,0.0,IL,17,Illinois,57,Fulton County,953800
26796,2474,2382,2,1,0,41,96.281325788,0.0808407437,0.0404203719,0.0,1.6572352466,39.0,62.0,,12.33,2.7943368107,100.0,0.0,0.0,0.0,IL,17,Illinois,57,Fulton County,953900
26797,2304,2198,12,0,12,12,95.399305556,0.5208333333,0.0,0.5208333333,0.5208333333,45.0,56.0,,10.68,5.1920641621,100.0,0.0,0.0,0.0,IL,17,Illinois,59,Gallatin County,972700
26798,2642,2485,13,5,11,41,94.057532173,0.4920514762,0.1892505678,0.4163512491,1.5518546556,5.0,67.0,,32.91,3.9403213466,94.67,5.33,0.0,0.0,IL,17,Illinois,59,Gallatin County,972800
26799,3082,2966,3,5,3,21,96.236210253,0.09733939,0.1622323167,0.09733939,0.68137573,36.0,56.0,,13.0,5.8823529412,100.0,0.0,0.0,0.0,IL,17,Illinois,61,Greene County,973600
26800,1588,1483,1,0,2,21,93.38790932,0.0629722922,0.0,0.1259445844,1.322418136,11.0,62.0,,25.56,2.7010804322,100.0,0.0,2.58,0.0,IL,17,Illinois,61,Greene County,973700
26801,1619,1564,1,2,3,7,96.60284126,0.0617665225,0.1235330451,0.1852995676,0.4323656578,49.0,62.0,,9.81,1.7173699706,100.0,0.0,0.0,0.0,IL,17,Illinois,61,Greene County,973800
26802,2315,2214,2,3,10,14,95.637149028,0.0863930886,0.1295896328,0.4319654428,0.6047516199,50.0,67.0,,9.58,2.8013582343,100.0,0.0,0.0,0.0,IL,17,Illinois,61,Greene County,973900
26803,3381,3224,11,3,6,43,95.356403431,0.3253475303,0.0887311446,0.1774622893,1.2718130731,54.0,68.0,,8.64,3.7841009094,100.0,0.0,0.0,0.0,IL,17,Illinois,61,Greene County,974000
26804,8255,6268,209,13,83,1349,75.929739552,2.5317989098,0.157480315,1.0054512417,16.341611145,82.0,36.0,,3.7,19.481765835,63.64,0.0,36.36,0.0,IL,17,Illinois,63,Grundy County,102
26805,7593,5910,228,0,103,1027,77.834847886,3.0027657053,0.0,1.3565125774,13.525615699,75.0,41.0,,4.93,27.310061602,74.19,29.03,0.0,0.0,IL,17,Illinois,63,Grundy County,103
26806,6864,5580,168,6,109,731,81.293706294,2.4475524476,0.0874125874,1.587995338,10.6497669,49.0,67.0,,9.64,14.597387685,89.83,0.0,10.17,0.0,IL,17,Illinois,63,Grundy County,200
26807,3350,2457,32,1,30,684,73.343283582,0.9552238806,0.0298507463,0.8955223881,20.417910448,83.0,62.0,,3.54,16.996291718,85.07,0.0,14.93,0.0,IL,17,Illinois,63,Grundy County,300
26808,5675,4647,99,5,59,665,81.885462555,1.7444933921,0.0881057269,1.0396475771,11.718061674,45.0,62.0,,10.76,13.702114131,96.55,0.0,3.45,0.0,IL,17,Illinois,63,Grundy County,400
26809,2799,2509,3,0,13,184,89.639156842,0.1071811361,0.0,0.4644515899,6.5737763487,80.0,62.0,,4.05,7.0472163495,100.0,0.0,0.0,0.0,IL,17,Illinois,63,Grundy County,500
26810,2826,2537,12,2,19,181,89.773531493,0.4246284501,0.0707714084,0.6723283793,6.4048124558,57.0,62.0,,8.11,6.4956695536,93.1,0.0,5.52,0.0,IL,17,Illinois,63,Grundy County,600
26811,6113,5463,32,10,37,360,89.366922951,0.5234745624,0.1635858008,0.6052674628,5.8890888271,59.0,52.0,,7.71,5.5414244186,100.0,0.0,0.0,0.0,IL,17,Illinois,63,Grundy County,700
26812,5465,4839,29,10,19,342,88.545288198,0.5306495883,0.1829826167,0.3476669716,6.2580054895,88.0,52.0,,2.83,6.3915047085,83.33,0.0,16.67,0.0,IL,17,Illinois,63,Grundy County,800
26813,3593,3262,21,1,10,189,90.787642638,0.5844698024,0.0278318954,0.2783189535,5.2602282215,57.0,62.0,,8.08,13.5079077,100.0,0.0,0.0,0.0,IL,17,Illinois,63,Grundy County,900
26814,3023,2827,26,10,7,58,93.516374462,0.8600727754,0.3307972213,0.2315580549,1.9186238836,33.0,57.0,,14.03,6.0628195763,100.0,0.0,0.0,0.0,IL,17,Illinois,65,Hamilton County,973100
26815,2367,2259,6,4,3,14,95.437262357,0.2534854246,0.1689902831,0.1267427123,0.5914659907,29.0,62.0,,15.41,4.3495934959,95.51,0.0,0.0,0.0,IL,17,Illinois,65,Hamilton County,973200
26816,2603,2488,4,2,2,24,95.582020745,0.1536688436,0.0768344218,0.0768344218,0.9220130619,51.0,66.0,,9.19,2.268879106,100.0,0.0,0.0,0.0,IL,17,Illinois,65,Hamilton County,973300
26817,2079,2008,6,1,2,21,96.584896585,0.2886002886,0.0481000481,0.0962000962,1.0101010101,45.0,62.0,,10.62,8.3213083213,58.33,0.0,0.0,0.0,IL,17,Illinois,67,Hancock County,953700
26818,2598,2351,2,7,15,116,90.492686682,0.0769822941,0.2694380293,0.5773672055,4.4649730562,40.0,62.0,,12.11,8.0220212348,91.23,0.0,3.51,3.51,IL,17,Illinois,67,Hancock County,953800
26819,1802,1724,5,6,1,29,95.671476138,0.2774694784,0.332963374,0.0554938957,1.6093229745,26.0,62.0,,16.6,1.2550200803,93.33,0.0,0.0,0.0,IL,17,Illinois,67,Hancock County,953900
26820,2259,2104,20,11,5,41,93.138556884,0.8853474989,0.4869411244,0.2213368747,1.8149623727,28.0,62.0,,15.83,3.0036968577,95.24,0.0,0.0,0.0,IL,17,Illinois,67,Hancock County,954000
26821,3164,2953,27,5,17,58,93.331226296,0.8533501896,0.1580278129,0.5372945638,1.8331226296,56.0,62.0,,8.24,2.4467747061,85.51,0.0,0.0,0.0,IL,17,Illinois,67,Hancock County,954100
26822,2270,2149,4,5,13,25,94.669603524,0.1762114537,0.2202643172,0.5726872247,1.1013215859,54.0,62.0,,8.58,2.774165583,94.12,0.0,4.71,0.0,IL,17,Illinois,67,Hancock County,954200
26823,3448,3310,9,3,8,28,95.997679814,0.2610208817,0.0870069606,0.2320185615,0.8120649652,26.0,57.0,,16.81,4.4871794872,96.67,0.0,2.67,0.0,IL,17,Illinois,67,Hancock County,954300
26824,2071,1919,9,0,11,36,92.660550459,0.4345726702,0.0,0.5311443747,1.7382906808,39.0,49.0,,12.27,2.7155788471,100.0,0.0,0.0,0.0,IL,17,Illinois,69,Hardin County,970900
26825,1578,1455,2,0,8,29,92.205323194,0.1267427123,0.0,0.5069708492,1.8377693283,34.0,46.0,,13.84,5.3601340034,96.3,0.0,0.0,0.0,IL,17,Illinois,69,Hardin County,971000
26826,1999,1872,17,1,9,27,93.646823412,0.8504252126,0.0500250125,0.4502251126,1.3506753377,43.0,62.0,,11.19,5.9249786871,100.0,0.0,0.0,0.0,IL,17,Illinois,71,Henderson County,973300
26827,1701,1623,6,3,3,31,95.414462081,0.3527336861,0.176366843,0.176366843,1.822457378,75.0,62.0,,4.82,2.4103139013,100.0,0.0,0.0,0.0,IL,17,Illinois,71,Henderson County,973400
26828,2687,2565,6,1,7,54,95.459620394,0.2232973576,0.0372162263,0.2605135839,2.0096762188,58.0,62.0,,7.94,4.641350211,100.0,0.0,0.0,0.0,IL,17,Illinois,71,Henderson County,973500
26829,5757,4966,49,10,20,438,86.260204968,0.8511377454,0.1737015807,0.3474031614,7.608129234,63.0,53.0,,6.87,13.531015678,100.0,0.0,0.0,0.0,IL,17,Illinois,73,Henry County,30100
26830,4496,4169,17,8,13,143,92.726868327,0.378113879,0.1779359431,0.2891459075,3.1806049822,95.0,62.0,,1.43,5.3417836125,100.0,0.0,14.29,0.0,IL,17,Illinois,73,Henry County,30201
26831,3823,3569,19,6,8,80,93.356003139,0.4969918912,0.1569448077,0.2092597437,2.0925974366,79.0,62.0,,4.27,7.5365579303,100.0,0.0,0.0,0.0,IL,17,Illinois,73,Henry County,30202
26832,4430,4086,16,2,19,180,92.23476298,0.3611738149,0.0451467269,0.4288939052,4.0632054176,80.0,56.0,,4.13,8.4882957777,94.94,0.0,5.06,0.0,IL,17,Illinois,73,Henry County,30203
26833,3711,3391,28,0,29,116,91.376987335,0.7545136082,0.0,0.7814605228,3.1258420911,66.0,88.0,,6.39,4.7428723688,100.0,0.0,0.0,0.0,IL,17,Illinois,73,Henry County,30301
26834,3464,3205,5,8,22,103,92.523094688,0.1443418014,0.2309468822,0.6351039261,2.9734411085,77.0,90.0,,4.54,0.6825938567,100.0,0.0,0.0,0.0,IL,17,Illinois,73,Henry County,30302
26835,2482,2355,9,0,7,67,94.883158743,0.3626107977,0.0,0.2820306205,2.6994359388,68.0,62.0,,6.08,5.5453543885,91.3,0.0,3.48,0.0,IL,17,Illinois,73,Henry County,30400
26836,2330,2195,4,0,21,58,94.206008584,0.1716738197,0.0,0.9012875536,2.4892703863,61.0,62.0,,7.32,7.1981776765,95.19,3.85,0.0,0.0,IL,17,Illinois,73,Henry County,30500
26837,2781,2096,106,5,0,459,75.368572456,3.8115785689,0.1797914419,0.0,16.504854369,16.0,57.0,,21.96,17.712928402,81.67,0.0,18.33,0.0,IL,17,Illinois,73,Henry County,30600
26838,3552,2334,458,9,14,585,65.709459459,12.894144144,0.2533783784,0.3941441441,16.469594595,2.0,67.0,,42.56,22.238414456,83.17,10.89,0.0,0.0,IL,17,Illinois,73,Henry County,30800
26839,3570,2732,165,6,12,530,76.526610644,4.6218487395,0.1680672269,0.3361344538,14.845938375,16.0,66.0,,21.92,15.540540541,64.71,21.57,9.8,0.0,IL,17,Illinois,73,Henry County,30900
26840,3470,2953,119,6,29,277,85.100864553,3.4293948127,0.1729106628,0.8357348703,7.9827089337,72.0,62.0,,5.38,13.56466877,81.08,0.0,21.62,0.0,IL,17,Illinois,73,Henry County,31000
26841,2613,2420,20,3,5,74,92.613853808,0.7654037505,0.1148105626,0.1913509376,2.8319938768,22.0,62.0,,18.34,5.1086542127,100.0,0.0,0.0,0.0,IL,17,Illinois,73,Henry County,31100
26842,2805,2623,14,0,5,60,93.511586453,0.4991087344,0.0,0.1782531194,2.1390374332,48.0,66.0,,9.85,8.4715848923,96.3,2.96,0.0,0.0,IL,17,Illinois,73,Henry County,31200
26843,2528,2291,38,0,6,84,90.625,1.503164557,0.0,0.2373417722,3.3227848101,38.0,57.0,,12.51,15.035714286,96.3,0.0,5.93,0.0,IL,17,Illinois,75,Iroquois County,950100
26844,3586,3286,13,4,12,112,91.634132738,0.3625209147,0.1115448968,0.3346346905,3.123257111,47.0,62.0,,10.19,8.9670828604,73.12,0.0,26.88,0.0,IL,17,Illinois,75,Iroquois County,950200
26845,3179,2993,13,4,4,73,94.149103492,0.4089336269,0.1258257314,0.1258257314,2.2963195974,43.0,62.0,,11.25,2.7508090615,96.88,0.0,0.0,0.0,IL,17,Illinois,75,Iroquois County,950300
26846,3227,2708,48,7,24,284,83.916950728,1.4874496436,0.2169197397,0.7437248218,8.8007437248,32.0,62.0,,14.46,8.4483244157,90.48,0.0,0.0,9.52,IL,17,Illinois,75,Iroquois County,950400
26847,3795,3359,41,15,18,181,88.511198946,1.0803689065,0.395256917,0.4743083004,4.7694334651,35.0,62.0,,13.6,3.6119166886,100.0,0.0,0.0,0.0,IL,17,Illinois,75,Iroquois County,950500
26848,3490,2289,30,1,12,1044,65.58739255,0.8595988539,0.0286532951,0.3438395415,29.914040115,39.0,62.0,,12.24,35.573505654,73.68,0.0,22.63,2.11,IL,17,Illinois,75,Iroquois County,950600
26849,2752,2475,22,5,9,131,89.934593023,0.7994186047,0.1816860465,0.3270348837,4.7601744186,63.0,57.0,,6.93,8.0057183703,87.1,0.0,15.32,0.0,IL,17,Illinois,75,Iroquois County,950700
26850,2327,2201,4,0,8,65,94.585302965,0.171895144,0.0,0.3437902879,2.7932960894,54.0,62.0,,8.66,4.0832666133,100.0,0.0,0.0,0.0,IL,17,Illinois,75,Iroquois County,950800
26851,2193,2000,3,2,6,111,91.199270406,0.1367989056,0.0911992704,0.2735978112,5.0615595075,49.0,71.0,,9.78,7.6048951049,91.6,3.36,0.0,0.0,IL,17,Illinois,75,Iroquois County,950900
26852,3366,3185,3,11,3,55,94.622697564,0.0891265597,0.3267973856,0.0891265597,1.6339869281,64.0,50.0,,6.7,7.4922600619,100.0,0.0,4.71,0.0,IL,17,Illinois,77,Jackson County,10100
26853,3850,3407,110,13,8,95,88.493506494,2.8571428571,0.3376623377,0.2077922078,2.4675324675,31.0,41.0,,14.67,7.4527820316,97.14,2.29,0.0,2.29,IL,17,Illinois,77,Jackson County,10200
26854,2759,2607,10,3,3,54,94.490757521,0.3624501631,0.1087350489,0.1087350489,1.9572308808,23.0,30.0,,18.23,4.2359461599,100.0,0.0,0.0,0.0,IL,17,Illinois,77,Jackson County,10300
26855,4298,3834,151,15,25,100,89.204281061,3.5132619823,0.3489995347,0.5816658911,2.3266635644,70.0,46.0,,5.74,7.2860125261,100.0,0.0,0.0,0.0,IL,17,Illinois,77,Jackson County,10400
26856,1970,1747,34,5,8,98,88.680203046,1.7258883249,0.2538071066,0.4060913706,4.9746192893,16.0,93.0,,22.14,6.0780834073,100.0,0.0,0.0,0.0,IL,17,Illinois,77,Jackson County,10601
26857,3288,2389,521,0,17,159,72.658150852,15.845498783,0.0,0.5170316302,4.8357664234,22.0,78.0,,18.69,34.101907202,42.31,38.46,15.38,0.0,IL,17,Illinois,77,Jackson County,10602
26858,2991,1972,633,1,15,181,65.931126713,21.163490471,0.0334336342,0.5015045135,6.0514877967,17.0,51.0,,21.24,19.251659626,85.71,15.87,0.0,0.0,IL,17,Illinois,77,Jackson County,10700
26859,3345,1987,718,7,51,369,59.402092676,21.464872945,0.2092675635,1.5246636771,11.031390135,24.0,39.0,,17.5,42.171071327,46.25,41.25,2.5,5.0,IL,17,Illinois,77,Jackson County,10800
26860,2364,1030,1061,4,19,126,43.570219966,44.881556684,0.1692047377,0.8037225042,5.3299492386,12.0,39.0,,24.93,50.123966942,24.44,75.56,0.0,0.0,IL,17,Illinois,77,Jackson County,10900
26861,1653,1218,187,0,116,47,73.684210526,11.31276467,0.0,7.0175438596,2.8433151845,62.0,96.0,,7.1,25.492957746,91.3,4.35,4.35,0.0,IL,17,Illinois,77,Jackson County,11001
26862,4495,3113,613,5,267,199,69.254727475,13.637374861,0.1112347052,5.9399332592,4.4271412681,69.0,69.0,,5.97,21.999610971,100.0,0.0,0.0,0.0,IL,17,Illinois,77,Jackson County,11002
26863,2604,1267,656,19,273,168,48.655913978,25.192012289,0.7296466974,10.483870968,6.4516129032,6.0,39.0,,32.44,42.827928717,49.05,25.24,9.52,12.86,IL,17,Illinois,77,Jackson County,11100
26864,5091,2031,1637,14,725,420,39.893930466,32.15478295,0.2749950894,14.240817128,8.2498526812,14.0,39.0,,23.51,53.790613718,49.38,40.63,5.0,5.0,IL,17,Illinois,77,Jackson County,11200
26865,3057,1947,520,2,166,200,63.689892051,17.010140661,0.0654236179,5.4301602879,6.5423617926,42.0,39.0,,11.45,31.738683128,69.93,22.88,0.0,5.88,IL,17,Illinois,77,Jackson County,11400
26866,3721,3093,122,10,143,128,83.122816447,3.2786885246,0.268744961,3.8430529428,3.4399355012,66.0,50.0,,6.41,11.427824268,93.1,9.66,0.0,0.0,IL,17,Illinois,77,Jackson County,11600
26867,1354,916,126,0,41,181,67.65140325,9.305760709,0.0,3.0280649926,13.367799114,17.0,96.0,,21.07,34.320849637,50.0,33.33,2.67,0.0,IL,17,Illinois,77,Jackson County,11701
26868,2768,1770,401,5,192,257,63.945086705,14.48699422,0.1806358382,6.936416185,9.2846820809,80.0,69.0,,4.12,41.472303207,55.56,0.0,0.0,24.44,IL,17,Illinois,77,Jackson County,11702
26869,2830,2719,5,10,9,24,96.077738516,0.1766784452,0.3533568905,0.3180212014,0.8480565371,73.0,56.0,,5.22,4.6605504587,85.58,0.0,0.0,0.0,IL,17,Illinois,79,Jasper County,977300
26870,2671,2528,10,3,5,45,94.646199925,0.3743916136,0.1123174841,0.1871958068,1.6847622613,25.0,57.0,,17.24,2.4520255864,100.0,0.0,0.0,0.0,IL,17,Illinois,79,Jasper County,977400
26871,3786,3687,7,6,5,15,97.385103011,0.1848917063,0.1584786054,0.1320655045,0.3961965135,39.0,67.0,,12.16,1.8463073852,100.0,0.0,0.0,0.0,IL,17,Illinois,79,Jasper County,977500
26872,4142,3843,44,11,27,66,92.781265089,1.0622887494,0.2655721873,0.6518590053,1.5934331241,60.0,62.0,,7.46,6.5847922655,93.75,2.5,2.5,0.0,IL,17,Illinois,81,Jefferson County,50100
26873,3077,2950,10,1,9,21,95.872603185,0.3249918752,0.0324991875,0.2924926877,0.6824829379,73.0,62.0,,5.13,6.1252580867,95.37,0.0,0.0,0.0,IL,17,Illinois,81,Jefferson County,50200
26874,4243,4002,39,5,4,41,94.320056564,0.919160971,0.1178411501,0.0942729201,0.9662974311,32.0,66.0,,14.41,2.8788216916,100.0,0.0,0.0,0.0,IL,17,Illinois,81,Jefferson County,50300
26875,4733,3973,406,11,12,168,83.942531164,8.5780688781,0.2324107332,0.2535389816,3.5495457427,47.0,62.0,,10.24,20.818799339,96.43,0.0,0.0,0.0,IL,17,Illinois,81,Jefferson County,50400
26876,3724,3048,318,11,113,72,81.847475832,8.5392051557,0.2953813104,3.0343716434,1.9334049409,10.0,50.0,,27.19,18.500669344,80.19,18.65,0.0,0.0,IL,17,Illinois,81,Jefferson County,50500
26877,3084,2576,195,4,87,66,83.527885863,6.3229571984,0.1297016861,2.8210116732,2.140077821,78.0,39.0,,4.33,27.12289502,100.0,0.0,0.0,0.0,IL,17,Illinois,81,Jefferson County,50600
26878,3669,3114,142,4,37,104,84.873262469,3.8702643772,0.1090215318,1.0084491687,2.8345598256,38.0,38.0,,12.55,9.7905759162,83.33,0.0,0.0,0.0,IL,17,Illinois,81,Jefferson County,50700
26879,4155,3861,36,2,29,71,92.924187726,0.8664259928,0.0481347774,0.697954272,1.7087845969,48.0,62.0,,10.05,3.6722515492,100.0,0.0,0.0,0.0,IL,17,Illinois,81,Jefferson County,50800
26880,2351,1302,649,21,6,147,55.380689068,27.605274351,0.8932369205,0.2552105487,6.2526584432,8.0,39.0,,28.66,29.003238575,75.47,16.98,3.77,0.0,IL,17,Illinois,81,Jefferson County,50900
26881,1356,540,631,3,7,80,39.82300885,46.533923304,0.2212389381,0.5162241888,5.8997050147,2.0,39.0,,43.44,52.969283276,28.57,44.97,21.16,0.0,IL,17,Illinois,81,Jefferson County,51000
26882,2579,1973,313,4,28,63,76.502520357,12.13648701,0.1550988755,1.0856921287,2.4428072896,25.0,39.0,,17.27,21.975992613,87.34,0.0,5.06,0.0,IL,17,Illinois,81,Jefferson County,51100
26883,5152,4824,38,4,12,65,93.633540373,0.7375776398,0.0776397516,0.2329192547,1.2616459627,51.0,66.0,,9.31,6.4355487455,79.71,0.0,17.39,2.9,IL,17,Illinois,83,Jersey County,10100
26884,3320,3099,24,9,8,67,93.343373494,0.7228915663,0.2710843373,0.2409638554,2.0180722892,67.0,41.0,,6.29,3.8224051749,100.0,0.0,0.0,0.0,IL,17,Illinois,83,Jersey County,10200
26885,3602,3297,73,2,26,65,91.532481954,2.0266518601,0.0555247085,0.7218212104,1.8045530261,75.0,50.0,,4.95,4.5955882353,100.0,0.0,0.0,0.0,IL,17,Illinois,83,Jersey County,10300
26886,6098,5741,6,6,25,81,94.145621515,0.0983929157,0.0983929157,0.4099704821,1.3283043621,62.0,46.0,,7.05,3.5544635545,100.0,0.0,0.0,0.0,IL,17,Illinois,83,Jersey County,10401
26887,1877,1779,0,0,3,29,94.778902504,0.0,0.0,0.1598295152,1.5450186468,54.0,42.0,,8.59,1.6913319239,100.0,0.0,0.0,0.0,IL,17,Illinois,83,Jersey County,10402
26888,1463,1365,15,0,3,20,93.301435407,1.025290499,0.0,0.2050580998,1.3670539986,34.0,49.0,,13.78,7.3387694589,96.27,0.0,0.0,0.0,IL,17,Illinois,83,Jersey County,10500
26889,1778,1718,5,4,0,25,96.625421822,0.2812148481,0.2249718785,0.0,1.4060742407,48.0,94.0,,10.01,2.5628388369,100.0,0.0,0.0,0.0,IL,17,Illinois,85,Jo Daviess County,20101
26890,2460,2335,4,0,0,48,94.918699187,0.162601626,0.0,0.0,1.9512195122,60.0,84.0,,7.51,5.5072463768,95.41,3.67,0.0,0.0,IL,17,Illinois,85,Jo Daviess County,20102
26891,4800,4455,31,3,33,150,92.8125,0.6458333333,0.0625,0.6875,3.125,48.0,62.0,,10.02,3.8704249053,100.0,0.0,0.0,0.0,IL,17,Illinois,85,Jo Daviess County,20200
26892,4909,4326,28,4,37,398,88.123854145,0.570380933,0.0814829904,0.7537176614,8.1075575474,75.0,52.0,,4.94,9.2741935484,100.0,0.0,0.0,0.0,IL,17,Illinois,85,Jo Daviess County,20300
26893,2197,2043,8,7,10,55,92.990441511,0.3641329085,0.3186162949,0.4551661356,2.503413746,71.0,62.0,,5.54,2.1074815595,100.0,0.0,0.0,0.0,IL,17,Illinois,85,Jo Daviess County,20401
26894,2896,2681,22,10,7,92,92.575966851,0.7596685083,0.3453038674,0.2417127072,3.1767955801,31.0,62.0,,14.85,5.5304347826,86.67,0.0,3.56,0.0,IL,17,Illinois,85,Jo Daviess County,20402
26895,2995,2796,16,3,15,88,93.355592654,0.5342237062,0.1001669449,0.5008347245,2.938230384,43.0,66.0,,11.29,6.1544064093,95.83,0.0,3.33,0.0,IL,17,Illinois,85,Jo Daviess County,20500
